"ID_VIV","ID_PER","UPM","VIV_SEL","R_INF","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","N_REN","NOM","C_RES","PAREN","SEX","EDAD","NAC_D","NAC_M","COD","COD_SEL","I_NIV","I_ANIO","A_ESC","C_ACT","V_ACT","POS","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"2604578.084
","2604578.084.06
","2604578
","04
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","06
","-
","1
","5
","2
","05
","
","
","
","A
","01
","1
","1
","
","
","
","274
","0
","U
","4
","44680
","2510
"
"2604578.128
","2604578.128.01
","2604578
","01
","03
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","01
","-
","1
","1
","1
","56
","
","
","2
","A
","06
","2
","2
","1
","
","2
","274
","0
","U
","4
","44680
","2510
"
"2604578.128
","2604578.128.02
","2604578
","01
","03
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","02
","-
","1
","2
","2
","56
","
","
","2
","A
","03
","3
","2
","5
","4
","
","274
","0
","U
","4
","44680
","2510
"
"2604578.128
","2604578.128.03
","2604578
","01
","03
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","03
","-
","1
","3
","1
","23
","
","
","1
","A
","08
","5
","2
","1
","
","2
","274
","823
","U
","4
","44680
","2510
"
"2604578.128
","2604578.128.04
","2604578
","01
","03
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","04
","-
","1
","3
","2
","12
","
","
","
","A
","02
","5
","1
","
","
","
","274
","0
","U
","4
","44680
","2510
"
"2604578.185
","2604578.185.01
","2604578
","05
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","01
","-
","1
","1
","1
","39
","
","
","1
","A
","08
","5
","2
","1
","
","2
","274
","549
","U
","4
","44680
","2510
"
"2604578.185
","2604578.185.02
","2604578
","05
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","02
","-
","1
","2
","2
","38
","
","
","2
","A
","08
","5
","2
","1
","
","2
","274
","0
","U
","4
","44680
","2510
"
"2604578.185
","2604578.185.03
","2604578
","05
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","03
","-
","1
","3
","2
","10
","
","
","
","A
","02
","4
","1
","
","
","
","274
","0
","U
","4
","44680
","2510
"
"2604578.185
","2604578.185.04
","2604578
","05
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","04
","-
","1
","3
","1
","08
","
","
","
","A
","02
","2
","1
","
","
","
","274
","0
","U
","4
","44680
","2510
"
"2604578.185
","2604578.185.05
","2604578
","05
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","05
","-
","1
","3
","2
","03
","
","
","
","A
","00
","
","2
","
","
","
","274
","0
","U
","4
","44680
","2510
"
"2604585.021
","2604585.021.01
","2604585
","01
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","01
","-
","1
","1
","1
","25
","
","
","1
","A
","03
","3
","2
","1
","
","2
","297
","593
","U
","4
","44690
","2510
"
"2604585.021
","2604585.021.02
","2604585
","01
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","02
","-
","1
","2
","2
","19
","
","
","2
","A
","06
","3
","1
","1
","
","2
","297
","0
","U
","4
","44690
","2510
"
"2604585.044
","2604585.044.01
","2604585
","02
","04
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","01
","-
","1
","1
","1
","76
","
","
","2
","A
","02
","3
","2
","6
","4
","
","297
","0
","U
","4
","44690
","2510
"
"2604585.044
","2604585.044.02
","2604585
","02
","04
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","02
","-
","1
","2
","2
","72
","
","
","2
","A
","02
","3
","2
","5
","4
","
","297
","0
","U
","4
","44690
","2510
"
"2604585.044
","2604585.044.03
","2604585
","02
","04
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","03
","-
","1
","3
","1
","32
","
","
","2
","A
","03
","3
","2
","1
","
","2
","297
","0
","U
","4
","44690
","2510
"
"2604585.044
","2604585.044.04
","2604585
","02
","04
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","04
","-
","1
","5
","1
","18
","
","
","1
","A
","06
","3
","1
","1
","
","2
","297
","1186
","U
","4
","44690
","2510
"
"2604585.069
","2604585.069.01
","2604585
","04
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","01
","-
","1
","1
","1
","30
","
","
","2
","A
","06
","3
","2
","1
","
","2
","297
","0
","U
","4
","44690
","2510
"
"2604585.069
","2604585.069.02
","2604585
","04
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","02
","-
","1
","2
","2
","27
","
","
","1
","A
","08
","5
","2
","1
","
","2
","297
","593
","U
","4
","44690
","2510
"
"2604585.069
","2604585.069.03
","2604585
","04
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","03
","-
","1
","3
","1
","02
","
","
","
","A
","
","
","
","
","
","
","297
","0
","U
","4
","44690
","2510
"
"2604585.069
","2604585.069.04
","2604585
","04
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","04
","-
","1
","3
","2
","09
","
","
","
","A
","02
","3
","1
","
","
","
","297
","0
","U
","4
","44690
","2510
"
"2604585.096
","2604585.096.01
","2604585
","05
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","01
","-
","
","1
","1
","26
","
","
","2
","A
","06
","3
","2
","1
","
","2
","297
","0
","U
","4
","44690
","2510
"
"2604585.096
","2604585.096.02
","2604585
","05
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","02
","-
","
","2
","2
","24
","
","
","1
","A
","03
","3
","2
","5
","4
","
","297
","593
","U
","4
","44690
","2510
"
"2604585.096
","2604585.096.03
","2604585
","05
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","03
","-
","
","3
","2
","08
","
","
","
","A
","02
","2
","1
","
","
","
","297
","0
","U
","4
","44690
","2510
"
"2604585.096
","2604585.096.04
","2604585
","05
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","04
","-
","
","3
","2
","03
","
","
","
","A
","00
","
","2
","
","
","
","297
","0
","U
","4
","44690
","2510
"
"2604585.096
","2604585.096.05
","2604585
","05
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","05
","-
","
","3
","2
","00
","
","
","
","A
","
","
","
","
","
","
","297
","0
","U
","4
","44690
","2510
"
"2604585.102
","2604585.102.01
","2604585
","03
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","01
","-
","1
","1
","1
","29
","
","
","2
","A
","08
","5
","2
","1
","
","2
","297
","0
","U
","4
","44690
","2510
"
"2604585.102
","2604585.102.02
","2604585
","03
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","02
","-
","1
","2
","2
","25
","
","
","1
","A
","08
","5
","2
","1
","
","2
","297
","593
","U
","4
","44690
","2510
"
"2604585.102
","2604585.102.03
","2604585
","03
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","03
","-
","1
","3
","2
","04
","
","
","
","A
","00
","
","1
","
","
","
","297
","0
","U
","4
","44690
","2510
"
"2604598.002
","2604598.002.01
","2604598
","04
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","01
","-
","1
","1
","1
","30
","
","
","1
","A
","06
","3
","2
","1
","
","2
","284
","567
","U
","2
","44700
","2490
"
"2604598.002
","2604598.002.02
","2604598
","04
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","02
","-
","1
","2
","2
","23
","
","
","2
","A
","09
","2
","1
","8
","4
","
","284
","0
","U
","2
","44700
","2490
"
"2604598.030
","2604598.030.01
","2604598
","05
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","01
","-
","1
","1
","1
","23
","
","
","2
","A
","06
","3
","2
","1
","
","2
","284
","0
","U
","2
","44700
","2490
"
"2604598.030
","2604598.030.02
","2604598
","05
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","02
","-
","1
","2
","2
","24
","
","
","1
","A
","06
","3
","2
","1
","
","2
","284
","567
","U
","2
","44700
","2490
"
"2604598.041
","2604598.041.01
","2604598
","03
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","01
","-
","1
","1
","1
","24
","
","
","2
","A
","06
","3
","2
","1
","
","2
","284
","0
","U
","2
","44700
","2490
"
"2604598.041
","2604598.041.02
","2604598
","03
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","02
","-
","1
","2
","2
","24
","
","
","1
","A
","06
","3
","2
","5
","4
","
","284
","567
","U
","2
","44700
","2490
"
"2604598.041
","2604598.041.03
","2604598
","03
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","03
","-
","1
","3
","2
","06
","
","
","
","A
","01
","1
","1
","
","
","
","284
","0
","U
","2
","44700
","2490
"
"2604598.041
","2604598.041.04
","2604598
","03
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","04
","-
","3
","3
","1
","00
","
","
","
","A
","
","
","
","
","
","
","284
","0
","U
","2
","44700
","2490
"
"2604598.077
","2604598.077.01
","2604598
","01
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","01
","-
","1
","1
","1
","33
","
","
","1
","A
","09
","5
","2
","1
","
","2
","284
","284
","U
","2
","44700
","2490
"
"2604598.097
","2604598.097.01
","2604598
","02
","04
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","01
","-
","1
","1
","2
","56
","
","
","2
","A
","02
","5
","2
","5
","4
","
","284
","0
","U
","2
","44700
","2490
"
"2604598.097
","2604598.097.02
","2604598
","02
","04
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","02
","-
","1
","2
","1
","56
","
","
","2
","A
","03
","1
","2
","1
","
","3
","284
","0
","U
","2
","44700
","2490
"
"2604598.097
","2604598.097.03
","2604598
","02
","04
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","03
","-
","1
","3
","2
","34
","
","
","2
","A
","08
","5
","2
","1
","
","2
","284
","0
","U
","2
","44700
","2490
"
"2604598.097
","2604598.097.04
","2604598
","02
","04
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","2
","04
","-
","1
","3
","2
","21
","
","
","1
","A
","08
","3
","1
","1
","
","2
","284
","1135
","U
","2
","44700
","2490
"
"2604601.015
","2604601.015.01
","2604601
","01
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","4
","01
","-
","1
","1
","1
","28
","
","
","1
","A
","08
","5
","2
","1
","
","2
","318
","1273
","U
","4
","44710
","2510
"
"2604601.015
","2604601.015.02
","2604601
","01
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","4
","02
","-
","1
","6
","2
","22
","
","
","2
","A
","06
","3
","2
","1
","
","2
","318
","0
","U
","4
","44710
","2510
"
"2604601.015
","2604601.015.03
","2604601
","01
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","4
","03
","-
","1
","6
","1
","27
","
","
","2
","A
","06
","3
","2
","1
","
","2
","318
","0
","U
","4
","44710
","2510
"
"2604601.015
","2604601.015.04
","2604601
","01
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","4
","04
","-
","1
","6
","1
","30
","
","
","2
","A
","06
","3
","2
","1
","
","2
","318
","0
","U
","4
","44710
","2510
"
"2604601.043
","2604601.043.01
","2604601
","02
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","1
","-
","4
","01
","-
","1
","1
","2
","48
","
","
","1
","A
","03
","3
","2
","5
","4
","
","318
","318
","U
","4
","44710
","2510
"
"2604601.043
","2604601.043.03
","2604601
","02
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","1
","-
","4
","03
","-
","1
","3
","2
","15
","
","
","
","B
","03
","2
","1
","
","
","
","318
","0
","U
","4
","44710
","2510
"
"2604601.043
","2604601.043.04
","2604601
","02
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","1
","-
","4
","04
","-
","1
","3
","1
","12
","
","
","
","B
","02
","6
","1
","
","
","
","318
","0
","U
","4
","44710
","2510
"
"2604601.074
","2604601.074.01
","2604601
","03
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","4
","01
","-
","1
","1
","1
","41
","
","
","2
","A
","07
","3
","2
","1
","
","3
","318
","0
","U
","4
","44710
","2510
"
"2604601.074
","2604601.074.02
","2604601
","03
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","4
","02
","-
","1
","2
","2
","36
","
","
","1
","A
","06
","3
","2
","5
","4
","
","318
","636
","U
","4
","44710
","2510
"
"2604601.074
","2604601.074.03
","2604601
","03
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","4
","03
","-
","1
","3
","1
","10
","
","
","
","A
","02
","4
","1
","
","
","
","318
","0
","U
","4
","44710
","2510
"
"2604601.074
","2604601.074.04
","2604601
","03
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","4
","04
","-
","1
","3
","1
","06
","
","
","
","A
","01
","2
","1
","
","
","
","318
","0
","U
","4
","44710
","2510
"
"2604601.103
","2604601.103.01
","2604601
","04
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","4
","01
","-
","1
","1
","1
","49
","
","
","2
","A
","08
","5
","2
","1
","
","2
","318
","0
","U
","4
","44710
","2510
"
"2604601.103
","2604601.103.02
","2604601
","04
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","4
","02
","-
","1
","2
","2
","46
","
","
","1
","A
","08
","5
","2
","1
","
","2
","318
","636
","U
","4
","44710
","2510
"
"2604601.137
","2604601.137.01
","2604601
","05
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","4
","01
","-
","1
","1
","1
","68
","
","
","2
","A
","03
","3
","2
","1
","
","3
","318
","0
","U
","4
","44710
","2510
"
"2604601.137
","2604601.137.02
","2604601
","05
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","4
","02
","-
","1
","2
","2
","41
","
","
","1
","A
","08
","5
","2
","1
","
","2
","318
","636
","U
","4
","44710
","2510
"
"2604601.137
","2604601.137.03
","2604601
","05
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","4
","03
","-
","1
","3
","2
","08
","
","
","
","A
","02
","2
","1
","
","
","
","318
","0
","U
","4
","44710
","2510
"
"2604601.137
","2604601.137.04
","2604601
","05
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","4
","04
","-
","1
","3
","1
","07
","
","
","
","A
","02
","1
","1
","
","
","
","318
","0
","U
","4
","44710
","2510
"
"2604608.017
","2604608.017.01
","2604608
","01
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","01
","-
","1
","1
","1
","46
","
","
","2
","A
","06
","3
","2
","1
","
","2
","261
","0
","U
","3
","44720
","2500
"
"2604608.017
","2604608.017.02
","2604608
","01
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","02
","-
","1
","2
","2
","43
","
","
","1
","A
","06
","3
","2
","5
","4
","
","261
","522
","U
","3
","44720
","2500
"
"2604608.017
","2604608.017.03
","2604608
","01
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","03
","-
","1
","3
","2
","14
","
","
","
","A
","03
","3
","1
","
","
","
","261
","0
","U
","3
","44720
","2500
"
"2604608.046
","2604608.046.01
","2604608
","02
","03
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","01
","-
","1
","1
","2
","57
","
","
","2
","A
","02
","5
","2
","1
","
","2
","261
","0
","U
","3
","44720
","2500
"
"2604608.046
","2604608.046.02
","2604608
","02
","03
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","02
","-
","1
","3
","1
","39
","
","
","2
","A
","06
","3
","2
","3
","4
","
","261
","0
","U
","3
","44720
","2500
"
"2604608.046
","2604608.046.03
","2604608
","02
","03
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","03
","-
","1
","3
","1
","30
","
","
","1
","A
","03
","3
","2
","1
","
","2
","261
","783
","U
","3
","44720
","2500
"
"2604608.078
","2604608.078.01
","2604608
","03
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","01
","-
","1
","1
","2
","50
","
","
","2
","A
","06
","3
","2
","1
","
","2
","261
","0
","U
","3
","44720
","2500
"
"2604608.078
","2604608.078.02
","2604608
","03
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","02
","-
","1
","3
","1
","23
","
","
","1
","A
","06
","3
","1
","4
","2
","2
","261
","522
","U
","3
","44720
","2500
"
"2604608.106
","2604608.106.01
","2604608
","04
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","01
","-
","1
","1
","2
","40
","
","
","2
","A
","03
","3
","2
","3
","4
","
","261
","0
","U
","3
","44720
","2500
"
"2604608.106
","2604608.106.02
","2604608
","04
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","02
","-
","1
","2
","1
","41
","
","
","1
","A
","06
","2
","2
","1
","
","2
","261
","522
","U
","3
","44720
","2500
"
"2604608.106
","2604608.106.03
","2604608
","04
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","03
","-
","1
","3
","1
","15
","
","
","
","A
","06
","1
","1
","
","
","
","261
","0
","U
","3
","44720
","2500
"
"2604608.106
","2604608.106.04
","2604608
","04
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","04
","-
","1
","3
","1
","08
","
","
","
","A
","02
","2
","1
","
","
","
","261
","0
","U
","3
","44720
","2500
"
"2604608.134
","2604608.134.01
","2604608
","05
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","01
","-
","1
","1
","1
","41
","
","
","2
","A
","06
","3
","2
","1
","
","2
","261
","0
","U
","3
","44720
","2500
"
"2604608.134
","2604608.134.02
","2604608
","05
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","02
","-
","1
","2
","2
","36
","
","
","1
","A
","03
","3
","2
","1
","
","2
","261
","522
","U
","3
","44720
","2500
"
"2604608.134
","2604608.134.03
","2604608
","05
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","03
","-
","1
","3
","2
","09
","
","
","
","A
","02
","3
","1
","
","
","
","261
","0
","U
","3
","44720
","2500
"
"2604608.134
","2604608.134.04
","2604608
","05
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","04
","-
","1
","3
","2
","06
","
","
","
","A
","01
","3
","1
","
","
","
","261
","0
","U
","3
","44720
","2500
"
"2604608.134
","2604608.134.05
","2604608
","05
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","05
","-
","1
","3
","1
","00
","
","
","
","A
","
","
","
","
","
","
","261
","0
","U
","3
","44720
","2500
"
"2604644.009
","2604644.009.01
","2604644
","01
","03
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","1
","-
","3
","01
","-
","1
","1
","1
","29
","
","
","2
","B
","03
","3
","2
","1
","
","2
","261
","0
","U
","3
","44730
","2500
"
"2604644.009
","2604644.009.03
","2604644
","01
","03
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","1
","-
","3
","03
","-
","3
","2
","2
","23
","
","
","1
","A
","08
","4
","2
","1
","
","2
","261
","522
","U
","3
","44730
","2500
"
"2604644.009
","2604644.009.04
","2604644
","01
","03
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","1
","-
","3
","04
","-
","3
","3
","1
","04
","
","
","
","B
","00
","
","2
","
","
","
","261
","0
","U
","3
","44730
","2500
"
"2604644.009
","2604644.009.05
","2604644
","01
","03
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","1
","-
","3
","05
","-
","3
","3
","2
","05
","
","
","
","B
","00
","
","2
","
","
","
","261
","0
","U
","3
","44730
","2500
"
"2604644.047
","2604644.047.01
","2604644
","02
","03
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","01
","-
","1
","1
","2
","47
","
","
","2
","A
","03
","3
","2
","5
","4
","
","261
","0
","U
","3
","44730
","2500
"
"2604644.047
","2604644.047.02
","2604644
","02
","03
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","02
","-
","1
","5
","2
","36
","
","
","2
","A
","06
","3
","2
","1
","
","3
","261
","0
","U
","3
","44730
","2500
"
"2604644.047
","2604644.047.03
","2604644
","02
","03
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","03
","-
","1
","2
","1
","36
","
","
","1
","A
","06
","3
","2
","1
","
","2
","261
","1305
","U
","3
","44730
","2500
"
"2604644.047
","2604644.047.04
","2604644
","02
","03
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","04
","-
","1
","5
","1
","49
","
","
","2
","A
","03
","3
","1
","1
","
","2
","261
","0
","U
","3
","44730
","2500
"
"2604644.047
","2604644.047.05
","2604644
","02
","03
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","05
","-
","1
","5
","1
","15
","
","
","
","A
","03
","3
","1
","
","
","
","261
","0
","U
","3
","44730
","2500
"
"2604644.047
","2604644.047.06
","2604644
","02
","03
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","06
","-
","1
","3
","1
","09
","
","
","
","A
","02
","3
","1
","
","
","
","261
","0
","U
","3
","44730
","2500
"
"2604644.047
","2604644.047.07
","2604644
","02
","03
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","07
","-
","3
","5
","1
","46
","
","
","2
","A
","03
","3
","2
","3
","4
","
","261
","0
","U
","3
","44730
","2500
"
"2604644.085
","2604644.085.01
","2604644
","03
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","01
","-
","1
","1
","1
","46
","
","
","2
","A
","03
","3
","2
","1
","
","2
","261
","0
","U
","3
","44730
","2500
"
"2604644.085
","2604644.085.02
","2604644
","03
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","02
","-
","1
","2
","2
","42
","
","
","1
","A
","03
","3
","2
","5
","4
","
","261
","522
","U
","3
","44730
","2500
"
"2604644.085
","2604644.085.03
","2604644
","03
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","03
","-
","1
","3
","2
","17
","
","
","
","A
","06
","2
","1
","
","
","
","261
","0
","U
","3
","44730
","2500
"
"2604644.085
","2604644.085.04
","2604644
","03
","02
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","04
","-
","1
","3
","2
","10
","
","
","
","A
","02
","4
","1
","
","
","
","261
","0
","U
","3
","44730
","2500
"
"2604644.123
","2604644.123.01
","2604644
","04
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","01
","-
","1
","1
","2
","40
","
","
","1
","A
","06
","3
","2
","1
","
","2
","261
","261
","U
","3
","44730
","2500
"
"2604644.123
","2604644.123.02
","2604644
","04
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","02
","-
","1
","3
","1
","15
","
","
","
","A
","03
","3
","1
","
","
","
","261
","0
","U
","3
","44730
","2500
"
"2604644.123
","2604644.123.03
","2604644
","04
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","03
","-
","1
","3
","1
","09
","
","
","
","A
","02
","3
","1
","
","
","
","261
","0
","U
","3
","44730
","2500
"
"2604644.123
","2604644.123.04
","2604644
","04
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","04
","-
","1
","3
","1
","07
","
","
","
","A
","02
","1
","1
","
","
","
","261
","0
","U
","3
","44730
","2500
"
"2604644.160
","2604644.160.01
","2604644
","05
","01
","26
","Sonora
","043
","Nogales
","0001
","44
","Nogales
","0420
","01
","0
","0
","-
","3
","01
","-
","1
","1
","1
","55
","
","
","1
","A
","08
","3
","2
","1
","
","2
","261
","261
","U
","3
","44730
","2500
"
"2700004.075
","2700004.075.01
","2700004
","01
","06
","27
","Tabasco
","004
","Centro
","0001
","45
","Villahermosa
","0420
","01
","0
","0
","-
","3
","01
","-
","1
","1
","1
","55
","
","
","2
","A
","08
","5
","2
","3
","4
","
","487
","0
","U
","2
","44740
","1500
"
